ID,gender,DOB,ethnicity,academic_info_id,county_id,family_details_id
4901,male,10/8/1985,other,3604,292,2232
4911,male,27/4/1998,other,1045,1376,1534
4921,female,11/7/1995,Asian,1666,2948,4264
4931,female,24/2/1998,hispanic,2731,1144,3166
4941,male,16/7/1998,Asian,4118,217,1757
4951,female,18/4/1982,afam,459,625,3846
4961,female,11/3/1987,afam,827,690,2265
4971,female,4/1/1992,afam,3118,1785,1707
4981,male,8/1/1990,afam,624,3891,598
4991,female,17/1/1986,afam,2631,2365,3125
5001,female,2/2/1984,hispanic,1922,2286,2164
5011,female,23/7/1989,other,1166,579,596
5021,female,17/5/1980,Asian,4405,1539,2503
5031,female,21/8/1991,other,4618,4393,3906
5041,female,14/1/1982,other,3920,2992,4527
5051,male,18/6/1982,other,353,184,3942
5061,female,10/12/1983,hispanic,245,2785,3899
5071,female,1/1/1984,other,572,4205,4429
5081,male,4/9/1996,Asian,3527,238,3914
5091,female,4/1/1982,Asian,74,2862,1042
5101,male,24/1/1997,hispanic,632,4080,1173
5111,female,5/6/1980,other,1000,723,3631
5121,female,2/6/1988,Asian,344,38,460
5131,female,7/5/1990,afam,4631,3199,467
5141,female,14/1/1985,afam,1186,2408,853
5151,male,19/6/1987,hispanic,1363,3228,1755
5161,male,16/1/1983,hispanic,4694,4583,3382
5171,female,18/1/1991,afam,69,1469,2271
5181,female,3/2/1997,hispanic,91,2185,946
5191,male,26/6/2000,hispanic,3535,3054,4360
5201,male,1/2/1999,other,3663,2816,4333
5211,female,28/1/1995,hispanic,1500,606,722
5221,male,27/3/1989,hispanic,3856,979,2909
5231,male,27/8/1994,hispanic,3683,1075,2066
5241,male,18/11/1982,other,3648,1985,3824
5251,male,3/3/1993,other,3911,1391,1761
5261,male,21/12/1984,hispanic,1839,949,2046
5271,female,1/6/1999,other,152,4123,151
5281,female,28/6/1987,Asian,3536,4090,2726
5291,female,6/4/1985,Asian,2466,3044,1746
5301,male,26/2/1985,other,1343,1550,1559
5311,female,11/7/1991,afam,174,3319,1045
5321,female,6/10/1982,Asian,4595,1683,1301
5331,male,27/5/1982,other,3823,1989,1914
5341,female,11/8/1990,other,4163,2514,4236
5351,male,25/12/1999,Asian,3610,4680,590
5361,female,10/2/1995,afam,2312,2366,1715
5371,female,8/8/1980,Asian,156,2880,4451
5381,female,16/6/1989,other,4007,55,1513
5391,female,17/12/1991,Asian,1289,2887,649
5401,female,23/10/1991,hispanic,88,3934,4490
5411,female,22/1/2000,hispanic,4192,3932,1388
5421,female,21/7/1997,hispanic,321,2200,3607
5431,female,14/11/1986,other,2705,3160,3316
5441,female,18/12/1997,hispanic,3579,2380,1178
5451,female,21/9/1997,hispanic,1416,1827,4003
5461,female,18/5/1982,afam,3757,3124,3650
5471,male,1/7/1996,hispanic,2815,2798,1817
5481,female,3/4/1983,hispanic,823,1793,4176
5491,female,24/8/1989,hispanic,2734,252,2128
5501,female,26/3/1999,hispanic,4258,1466,2736
5511,female,1/8/1992,hispanic,3810,1432,1791
5521,male,8/2/1990,hispanic,2936,1770,2075
5531,female,2/5/1999,hispanic,2773,4320,1033
5541,male,27/10/1985,hispanic,3224,2685,2407
5551,female,18/12/1998,hispanic,4680,1230,3983
5561,female,4/12/1980,other,268,2758,1226
5571,female,22/7/1988,hispanic,1309,2787,1206
5581,male,2/12/1996,hispanic,2294,3202,2294
5591,female,27/5/1983,hispanic,3200,2363,1339
5601,female,17/6/1995,hispanic,4056,3168,2053
5611,female,17/6/1994,hispanic,1378,85,1058
5621,male,18/11/1987,hispanic,4046,1395,1846
5631,female,10/3/1992,hispanic,270,535,1547
5641,female,25/4/1995,hispanic,4382,1154,3987
5651,female,19/12/1997,hispanic,266,48,4175
5661,female,17/11/1992,hispanic,2799,3445,273
5671,female,27/3/1983,hispanic,1904,4527,3371
5681,male,7/12/1998,hispanic,3702,2148,2285
5691,female,5/2/1986,hispanic,2990,3134,3832
5701,male,28/2/1986,hispanic,1301,4078,3693
5711,male,1/9/1982,other,3587,3505,1837
5721,male,11/10/1989,hispanic,1973,3891,2016
5731,female,16/12/1994,hispanic,2478,4417,2989
5741,male,27/10/1985,hispanic,1650,4272,2478
5751,female,28/2/1995,hispanic,691,611,4278
5761,female,25/1/1990,hispanic,4281,2117,2236
5771,female,15/5/1980,hispanic,4015,2386,4481
5781,female,17/4/1997,hispanic,3873,500,2394
5791,female,8/9/1982,hispanic,2684,3998,247
5801,male,16/4/1992,hispanic,3593,181,40
5811,female,28/7/1986,hispanic,2285,1783,190
5821,male,17/9/2000,hispanic,4706,2711,1724
5831,female,5/4/1994,other,4013,1449,4476
5841,female,14/2/1983,hispanic,4721,4206,2875
5851,female,24/10/2000,hispanic,1592,2517,1038
5861,female,14/2/1988,Asian,2213,3926,4453
5871,female,2/8/1999,hispanic,3845,3952,1034
5881,female,25/7/1997,hispanic,3189,3919,2965
5891,male,23/12/1987,hispanic,2074,1800,1115
5901,male,26/9/1998,Asian,3258,1753,2839
5911,female,26/4/1983,other,1300,4544,593
5921,female,27/11/1980,hispanic,2193,1927,2157
5931,female,22/2/1994,hispanic,1591,3131,4184
5941,male,27/9/1981,hispanic,428,2564,477
5951,female,3/1/2000,hispanic,443,4656,2877
5961,female,12/11/1998,hispanic,2257,77,297
5971,female,24/6/1989,hispanic,925,4243,1316
5981,female,21/9/1986,hispanic,3429,679,1151
5991,female,1/11/1991,Asian,4191,2475,1327
6001,male,22/11/1993,hispanic,472,2111,908
6011,female,6/7/1998,hispanic,359,2450,3516
6021,female,9/1/1985,hispanic,3349,4445,4338
6031,female,21/6/1998,hispanic,151,1930,2151
6041,male,10/8/1995,hispanic,473,2005,4261
6051,male,2/6/1994,hispanic,415,1454,2303
6061,male,13/7/1999,other,3114,3679,3422
6071,male,11/12/1984,hispanic,1475,4541,4427
6081,male,4/4/1986,hispanic,2973,4739,568
6091,female,26/10/1993,other,2477,3917,2254
6101,female,5/9/1994,hispanic,2070,2044,208
6111,female,16/1/1993,other,3683,1818,1716
6121,male,16/5/1992,hispanic,150,1235,2815
6131,female,21/6/1980,Asian,2816,596,4626
6141,female,11/5/1980,hispanic,829,1599,1261
6151,female,7/1/1993,hispanic,2740,3550,1369
6161,male,5/1/1981,Asian,2832,3457,3834
6171,male,26/12/1982,hispanic,590,568,1248
6181,male,22/3/1996,other,2612,1630,4287
6191,male,22/2/2000,Asian,4737,3484,4738
6201,female,28/5/1985,afam,1932,86,2689
6211,female,20/9/1993,other,1754,3235,4284
6221,male,4/6/1980,other,3534,1338,2568
6231,female,22/10/1998,hispanic,1687,906,1690
6241,female,4/3/1986,hispanic,2575,3376,1999
6251,male,1/4/1994,hispanic,923,3225,3936
6261,female,28/3/1989,hispanic,1414,2913,3779
6271,male,10/10/1987,hispanic,1490,1478,2653
6281,female,9/7/1981,hispanic,3539,1079,2299
6291,female,24/8/1996,hispanic,4544,4187,718
6301,female,2/5/1986,hispanic,1685,3235,245
6311,female,12/3/1988,hispanic,4049,564,3758
6321,female,14/12/1992,other,2287,1842,339
6331,female,23/2/1981,hispanic,3943,4438,1295
6341,male,25/12/1980,hispanic,2058,509,1273
6351,male,21/4/1996,hispanic,1646,3826,778
6361,male,12/12/1993,hispanic,309,3675,974
6371,male,4/12/1983,hispanic,3336,1629,2105
6381,female,1/7/1996,hispanic,4155,3341,304
6391,female,1/11/1983,hispanic,834,2091,1077
6401,male,13/6/1994,hispanic,669,2214,1351
6411,female,8/6/1993,hispanic,2454,3458,1306
6421,female,15/5/1985,hispanic,3002,4154,538
6431,female,22/10/2000,other,4258,1984,3002
6441,male,27/5/1992,hispanic,1710,3163,445
6451,female,4/7/1999,hispanic,3002,2226,649
6461,female,4/9/1992,Asian,4148,3839,467
6471,female,6/11/1997,Asian,1032,540,672
6481,male,27/5/1981,other,2400,3982,4300
6491,male,24/1/1983,Asian,3743,768,2784
6501,male,2/3/1993,hispanic,960,4656,3123
6511,male,4/12/1988,hispanic,4324,492,1426
6521,female,19/6/1996,hispanic,3326,1950,3138
6531,male,8/6/1990,other,1572,1427,749
6541,male,28/6/1986,hispanic,4276,1886,1088
6551,female,10/9/1999,hispanic,2126,2054,2849
6561,female,7/3/1997,hispanic,2725,3722,130
6571,female,2/7/1991,afam,3002,4514,4122
6581,female,2/10/1999,other,3683,3354,1049
6591,female,18/5/1983,hispanic,994,2092,3768
6601,female,2/5/1983,other,1956,2011,3505
6611,male,16/12/1997,other,350,868,4022
6621,male,26/1/1987,hispanic,2723,4117,3484
6631,female,19/7/1992,other,697,3669,1813
6641,female,3/4/1982,afam,1943,4703,3599
6651,female,28/8/1993,Asian,2300,2379,1300
6661,female,1/8/1999,hispanic,4372,1277,4197
6671,female,16/3/1997,hispanic,899,1626,4586
6681,female,5/11/1996,hispanic,438,587,3004
6691,male,13/7/1995,Asian,3492,2763,3256
6701,male,26/7/1983,hispanic,4707,1538,4052
6711,male,28/5/1988,other,4414,730,1457
6721,female,24/2/1993,hispanic,4113,941,4550
6731,male,6/5/1997,hispanic,4720,493,1763
6741,male,12/12/1982,Asian,3883,1789,4733
6751,female,5/1/1991,hispanic,4536,602,1857
6761,male,9/8/1999,other,2150,2928,4679
6771,female,10/9/1990,other,1231,2930,636
6781,male,8/3/1981,hispanic,1421,1809,3220
6791,male,22/6/1998,hispanic,3143,1203,3911
6801,female,13/4/1991,hispanic,2894,2231,1009
6811,female,16/9/1994,hispanic,4471,4714,1367
6821,female,15/10/1992,hispanic,2161,1107,101
6831,female,10/7/1998,hispanic,2777,3333,506
6841,male,18/5/1990,hispanic,1062,699,1359
6851,male,4/8/1998,hispanic,3192,536,431
6861,male,21/6/1982,hispanic,2009,3891,2083
6871,male,9/5/1984,hispanic,268,3643,715
6881,female,27/4/1993,other,1259,1965,3153
6891,female,27/12/1998,other,4477,858,789
6901,male,10/12/1995,hispanic,19,3899,3008
6911,female,13/5/1980,hispanic,2227,4152,2532
6921,female,11/2/1997,hispanic,2809,3314,1108
6931,female,1/2/1982,hispanic,4582,1177,3331
6941,male,19/9/1989,Asian,1521,200,3386
6951,female,20/12/1982,afam,2726,1067,2389
6961,male,28/2/1995,hispanic,4010,4032,2589
6971,male,11/7/1989,hispanic,4062,1152,1481
6981,male,21/12/2000,Asian,1449,2799,1162
6991,female,25/10/1991,other,4617,80,3525
7001,female,2/9/1992,Asian,4480,2084,2043
7011,male,14/2/1996,other,1469,584,2390
7021,female,3/3/1997,other,1184,2617,1576
7031,female,18/4/1980,other,2136,3017,1213
7041,female,13/4/1980,Asian,3774,3505,2126
7051,male,27/2/1998,afam,82,2587,3055
7061,male,21/11/1985,afam,3060,4057,1328
7071,female,24/7/1988,hispanic,3980,2896,2328
7081,female,16/5/1989,hispanic,4140,4219,450
7091,male,25/4/1988,hispanic,1922,3758,648
7101,male,4/5/1983,Asian,4243,4517,4623
7111,male,1/12/1983,other,4269,2986,140
7121,female,14/3/1993,hispanic,1301,1859,3360
7131,female,10/9/1981,Asian,3352,2645,1444
7141,male,12/7/1984,other,1099,2650,4380
7151,male,5/4/1987,hispanic,238,2065,3347
7161,male,17/7/1983,other,3301,4716,3537
7171,male,22/8/1983,hispanic,4669,2852,614
7181,male,28/6/1980,hispanic,1805,752,3631
7191,female,13/12/1991,hispanic,4185,4377,267
7201,female,18/1/1992,hispanic,2544,1194,2206
7211,male,1/9/1986,other,2368,1011,2582
7221,male,28/3/1989,other,324,886,876
7231,male,15/4/1980,hispanic,550,1737,1691
7241,female,17/6/1987,hispanic,4666,2363,442
7251,male,4/9/1985,afam,3420,4137,2303
7261,female,10/7/2000,hispanic,2257,3822,1664
7271,female,12/3/1991,hispanic,4568,1322,1610
7281,female,28/6/2000,hispanic,2530,3692,1069
7291,female,24/11/1983,hispanic,1746,2422,1211
7301,female,14/10/1992,afam,640,4641,2058
7311,male,26/9/1996,afam,4680,343,4085
7321,female,15/8/1995,hispanic,3899,1364,2635
7331,female,10/4/1991,Asian,369,1316,271
7341,male,3/3/1993,hispanic,2604,445,1187
7351,female,12/7/1983,hispanic,645,1486,2028
7361,female,9/3/1981,Asian,415,1092,128
7371,male,3/7/1984,other,3390,3764,3542
7381,male,27/11/1983,hispanic,291,3607,3909
7391,male,19/12/1986,afam,226,481,2300
7401,male,4/2/1996,Asian,3793,2904,693
7411,female,1/2/1995,hispanic,4072,2117,4477
7421,male,17/9/1994,other,305,2393,2358
7431,female,20/1/1987,hispanic,3159,3779,3991
7441,male,15/1/1992,hispanic,1212,1709,2483
7451,male,19/11/1995,hispanic,3341,1881,3071
7461,female,18/6/1994,other,3369,4723,1027
7471,male,6/12/1985,hispanic,4246,518,1786
7481,female,4/10/1990,hispanic,4593,1631,3102
7491,male,14/1/1988,other,2325,3025,2000
7501,female,28/1/1992,other,3189,735,3938
7511,male,24/10/1998,Asian,1444,1494,2216
7521,female,10/2/1987,hispanic,3570,1599,2742
7531,male,14/5/1987,hispanic,2614,2856,140
7541,male,9/12/1989,hispanic,1691,4346,2453
7551,male,8/7/1985,Asian,4171,1120,933
7561,male,3/10/1995,hispanic,1204,3208,1684
7571,male,16/7/1997,hispanic,1367,2539,516
7581,female,2/10/2000,hispanic,975,3434,4580
7591,female,6/6/2000,other,2075,1997,2142
7601,female,13/5/1988,hispanic,2552,1898,910
7611,female,24/9/1983,other,3101,505,612
7621,female,8/5/1987,hispanic,1775,3861,2731
7631,male,10/5/1991,hispanic,2745,4199,2330
7641,female,15/1/1984,other,272,4472,3242
7651,female,5/2/1987,hispanic,1162,2290,1848
7661,female,1/10/1982,hispanic,518,962,3372
7671,male,22/1/1985,Asian,91,3170,1972
7681,female,27/10/1989,Asian,4414,258,4055
7691,female,21/1/1988,other,3434,1990,1304
7701,female,6/6/1992,Asian,2959,4060,117
7711,male,18/6/1999,hispanic,3320,1945,1189
7721,female,6/1/1980,hispanic,209,2100,2827
7731,male,9/4/1988,hispanic,459,3472,1500
7741,male,24/9/1992,hispanic,626,4355,4483
7751,female,11/1/1989,hispanic,1695,657,121
7761,female,3/2/1986,hispanic,4148,3914,3110
7771,female,17/3/1980,hispanic,1418,4317,4192
7781,female,12/3/1998,hispanic,4517,53,3388
7791,male,15/4/1987,hispanic,441,2153,1512
7801,female,18/10/1992,hispanic,1637,2126,2668
7811,male,8/10/1982,other,3285,2433,2255
7821,female,7/3/1984,other,1467,2726,3500
7831,female,19/11/1985,hispanic,450,1657,1066
7841,female,13/6/1983,hispanic,978,4139,3385
7851,male,21/1/1988,other,1350,1999,3040
7861,male,15/9/1996,hispanic,2312,4432,3048
7871,female,20/1/1981,other,3956,4564,2800
7881,female,8/4/1985,Asian,3181,3807,1945
7891,female,5/7/1991,Asian,4460,4716,2704
7901,female,11/7/2000,other,2598,1255,542
7911,male,27/2/1997,hispanic,4535,3216,3252
7921,female,14/6/1997,hispanic,197,4660,3745
7931,female,18/2/1983,Asian,2029,3100,1057
7941,male,28/11/1982,hispanic,3077,4376,2399
7951,female,13/1/1989,hispanic,2868,515,761
7961,male,28/1/1991,other,319,3617,2196
7971,female,23/1/1998,hispanic,3971,2159,3291
7981,female,22/5/1993,hispanic,1719,3266,1183
7991,female,17/8/1983,hispanic,513,3165,1273
8001,male,22/9/1980,hispanic,3094,3503,659
8011,female,11/2/1995,other,4059,3620,874
8021,female,10/1/1992,hispanic,284,1251,1355
8031,male,2/7/1986,other,3761,3019,4066
8041,female,28/3/1995,hispanic,1458,4739,3292
8051,female,13/2/1998,hispanic,1736,1067,2571
8061,male,13/1/1989,hispanic,2661,234,508
8071,female,4/5/2000,hispanic,916,4029,2589
8081,male,27/6/1989,hispanic,2069,4246,4484
8091,female,8/10/1998,hispanic,392,4060,4107
8101,male,7/12/1984,hispanic,3661,2834,2393
8111,male,5/11/1987,hispanic,266,1846,3986
8121,male,19/12/1998,hispanic,747,4362,3989
8131,female,26/4/1992,hispanic,1286,1044,210
8141,female,12/10/1987,Asian,4441,1602,3722
8151,male,1/6/1990,hispanic,1880,4594,3318
8161,male,9/8/1983,hispanic,4000,1180,4386
8171,male,11/5/1992,Asian,564,1550,2085
8181,female,8/8/1997,hispanic,2351,632,232
8191,female,14/10/1997,other,1293,27,825
8201,male,20/11/1994,Asian,4735,3394,3296
8211,female,11/8/1991,other,4668,633,754
8221,female,26/9/1998,other,1221,4729,471
8231,male,10/2/1991,other,487,3443,1536
8241,male,15/6/1998,other,1825,2500,4328
8251,male,4/7/1984,Asian,2823,1087,2121
8261,female,4/4/1989,afam,3517,3828,3310
8271,male,13/9/1999,Asian,565,271,2680
8281,male,1/2/1982,other,2631,3791,87
8291,female,13/6/2000,Asian,1058,2832,3891
8301,male,17/12/1987,other,540,838,777
8311,female,14/10/1981,other,4679,2039,4516
8321,male,1/4/1986,other,325,492,2552
8331,female,19/2/1982,other,123,594,2188
8341,male,13/10/1990,Asian,333,3553,3640
8351,female,12/6/1997,Asian,3320,572,3288
8361,male,20/9/1987,other,3311,2575,3795
8371,male,14/2/1987,Asian,98,4212,1283
8381,female,19/8/1996,other,1989,211,4728
8391,male,9/6/1986,other,2968,843,1674
8401,male,4/10/1984,afam,4234,2595,1429
8411,female,18/9/1982,Asian,2917,462,3383
8421,female,7/2/1992,Asian,4064,3011,2339
8431,female,11/6/1981,other,4567,2559,3759
8441,male,17/11/1980,Asian,2802,2237,3833
8451,male,16/11/2000,other,1063,4673,1258
8461,female,14/2/1992,other,2927,4269,1984
8471,female,4/4/1998,other,4490,2141,4199
8481,female,6/3/1993,hispanic,1199,1490,3062
8491,female,7/10/1995,other,1231,4127,3874
8501,female,25/5/1985,Asian,1264,3738,304
8511,male,2/9/1992,Asian,3971,4192,2028
8521,female,12/8/1991,other,2993,1563,3009
8531,female,27/1/1999,afam,3391,249,4273
8541,female,12/12/1981,Asian,4231,201,3549
8551,male,7/11/1994,hispanic,540,1195,2313
8561,male,26/4/1992,other,1730,484,4035
8571,male,18/6/1999,hispanic,2938,1110,4454
8581,male,14/4/2000,other,1612,580,2101
8591,male,1/7/1981,hispanic,1498,1684,2994
8601,male,25/7/1994,other,4542,3191,3342
8611,male,22/12/1988,Asian,4176,3113,198
8621,male,21/6/1982,hispanic,4455,2913,477
8631,male,21/2/1982,Asian,3152,722,347
8641,male,22/5/1981,other,441,3130,3940
8651,female,1/2/1980,Asian,2033,954,198
8661,female,11/5/1987,other,1871,1265,1774
8671,female,4/6/1982,other,4403,3056,3951
8681,female,11/7/1987,other,2338,4292,4514
8691,female,5/6/1994,other,473,1414,2759
8701,female,28/12/2000,Asian,439,4349,1234
8711,female,18/6/1990,Asian,15,4275,1917
8721,female,6/2/1980,other,3651,418,804
8731,male,16/10/1995,hispanic,1974,2868,215
8741,male,12/10/1995,hispanic,680,2306,1001
8751,male,18/1/1998,hispanic,1538,11,1195
8761,male,6/4/1988,hispanic,3609,4309,520
8771,male,6/8/1996,hispanic,1266,259,233
8781,male,3/12/1992,hispanic,4064,4233,2098
8791,male,16/12/1984,hispanic,2615,2163,3501
8801,male,15/3/1981,hispanic,4218,4290,4625
8811,male,20/5/1992,hispanic,2370,313,210
8821,male,15/12/1994,Asian,1045,1081,2250
8831,female,11/2/1992,hispanic,4280,2419,3210
8841,female,18/12/1999,hispanic,4643,3267,3953
8851,female,1/11/1997,hispanic,2966,1978,1252
8861,female,27/8/1999,hispanic,754,3610,2053
8871,female,7/4/1984,hispanic,822,2666,3759
8881,female,7/12/1993,hispanic,3677,2046,1850
8891,female,6/10/1982,hispanic,638,2478,4362
8901,female,9/7/1988,hispanic,156,1909,1298
8911,female,9/2/1992,hispanic,3426,3919,3895
8921,female,13/9/1994,hispanic,714,3255,553
8931,female,6/8/1983,hispanic,2007,2995,304
8941,female,18/3/1996,hispanic,4006,160,4205
8951,female,8/7/1996,hispanic,3191,1334,3959
8961,female,13/8/1981,hispanic,2823,1243,3904
8971,female,14/4/1997,hispanic,4593,3666,4634
8981,female,21/1/1991,hispanic,565,3534,4688
8991,female,24/3/1985,other,597,4227,3145
9001,female,8/3/1985,hispanic,702,3182,3238
9011,female,15/11/1983,hispanic,779,513,1499
9021,female,3/7/1987,hispanic,1199,1746,3838
9031,female,14/9/1981,hispanic,2259,345,4494
9041,female,3/12/1981,other,1564,4118,1242
9051,female,2/6/1993,Asian,953,3369,2179
9061,male,18/10/1988,afam,2063,4043,4087
9071,male,6/8/1983,hispanic,3771,1714,2165
9081,male,26/11/1986,hispanic,176,1779,1649
9091,male,26/3/1996,hispanic,2259,3407,3391
9101,male,4/11/1995,Asian,4192,1,2267
9111,male,2/2/1999,hispanic,3817,1531,3641
9121,male,7/9/1991,hispanic,2669,2925,1030
9131,female,12/7/1983,hispanic,1292,941,290
9141,female,24/1/1986,other,1175,3524,1833
9151,female,19/12/1984,hispanic,960,3618,1598
9161,male,12/11/1997,Asian,527,1314,2474
9171,male,7/12/1984,other,4099,245,487
9181,male,6/3/1991,hispanic,2366,3363,1588
9191,female,27/3/1980,hispanic,4472,2119,1190
9201,female,9/10/1987,hispanic,968,3475,760
9211,female,18/4/1989,other,3833,3689,3791
9221,male,19/9/1992,afam,2647,198,3042
9231,female,27/7/2000,other,3048,3012,3298
9241,female,28/3/1999,hispanic,1849,932,1597
9251,female,17/9/1999,other,4104,4407,1384
9261,male,26/10/1993,hispanic,779,2640,2915
9271,male,23/11/1999,Asian,1969,4441,1246
9281,female,28/6/1985,Asian,2399,16,2423
